dbID,mean_mag,std_mag,skewness,kurt,excess_var,n_obs,baseline,mean_err,sf_at_300d,drw_at_300d,sf_excess,log_tau,log_sigma,peak_power,best_period,n_cycles,log_sf_at_300d,log_drw_at_300d,log_sf_excess,log_excess_var,rf_score,is_candidate,rf_nols_score,iso_score
100286,20.171426229508196,0.05977099988093723,0.0860024248319521,-0.058397278960008236,0.0026029513661202193,61,3336.933284999999,0.031163934426229504,0.053535128653997,0.1155455202765158,0.4633250040839343,2.88734,-1.00507,0.3592335068872609,405.43929197013,8.23041414852767,-1.2713611493040813,-0.9372468875444846,-0.33411426175959674,-2.5845339462291963,0.0,0,0.001990163012928612,0.36989565847647315
1003180,20.362380952380953,0.19555930603494878,0.3244499150695909,-0.34483228833067825,0.03751614490527395,63,3336.956148999998,0.034920634920634915,0.1264751651167303,0.1921090274399252,0.6583509728936638,5.0,-0.825,0.7552965119162243,390.5337003818488,8.544604846488921,-0.8979947449358961,-0.7164522266259292,-0.18154251830996676,-1.4257817953565428,0.0,0,0.011916077462050405,0.3771355639184394
1003235,20.298166666666663,0.12324868716902786,0.08129287055898082,-1.1164712129946996,0.013980967231638422,60,3310.0414610000007,0.035933333333333345,0.1978832660490737,0.1812618651168736,1.0916982781871023,2.22173,-0.682954,0.5586870764834367,465.27719001269566,7.114127947922145,-0.7035909302495142,-0.7416935555921164,0.038102625342602045,-1.8544627821788542,0.0,0,0.001990163012928612,0.36639362751305277
1003323,19.558279411764705,0.12963272163038553,0.28458454688630824,-1.0760671217990148,0.016437487489025446,68,3336.956112,0.021882352941176467,0.1439856724604007,0.175792659706533,0.8190653278741523,3.19069,-0.843113,0.5851246056986871,293.7938406039147,11.35815545057256,-0.8416807209669781,-0.7549992630250587,-0.08668145794191931,-1.7841645647182143,0.0,0,0.00399506938085511,0.3478346005419513
1003453,20.04690769230769,0.08531889917370614,0.5206613170450194,-0.28034954896732067,0.006102930769230785,65,3336.9561480000048,0.030153846153846153,0.057964240795591,0.0908966281910662,0.6376940701667086,5.0,-1.15,0.7211903457762175,392.7308447937131,8.496801797558792,-1.2368398480671683,-1.0414522266259294,-0.19538762144123897,-2.2144615565896273,0.0,0,0.0,0.3866872649578833
1003674,18.86234328358209,0.0506337602669437,-0.07447853007098504,0.4095663153094429,0.0023519511533242866,67,3336.956130000006,0.01464179104477612,0.0467406469081727,0.1007958147853061,0.463716147418717,3.3704,-1.09163,0.5047656376616982,290.1306240928882,11.50156465017511,-1.3303052811028533,-0.9965575001661073,-0.3337477809367459,-2.6285717021800874,0.0,0,0.001990163012928612,0.39819543200260565
1003693,20.39223636363636,0.24815471447072995,-0.38229521460210764,-0.35814918211324454,0.060881564983164896,55,3321.0340849999993,0.04005454545454546,0.3151919374711355,0.2789706742545278,1.129838963587836,2.99808,-0.631264,0.6880549031631868,1082.9352376262004,3.06669685278662,-0.5014249001817829,-0.5544414479049882,0.05301654772320535,-1.2155141923935742,0.0019898819561551435,0,0.031855951457059585,0.40852763649276874
1003694,19.39792920353982,0.05675529164275492,0.612654778044664,0.35045561011906257,0.002777268647281941,113,3321.0338459999984,0.02030088495575221,0.0551992549449619,0.120687130872987,0.4573748215379692,2.05307,-0.798483,0.4004861593524856,311.19445230682135,10.671892835434075,-1.2580667841453568,-0.9183390371836871,-0.33972774696166913,-2.5563821085864165,0.0,0,0.0,0.42956426477548165
1003721,19.62060655737705,0.1463914893486715,-0.5440380087517063,-0.4636171425807647,0.02126121639344271,61,3336.9561609999946,0.021180327868852458,0.2853104904299304,0.2202138776317732,1.2956063146347545,2.63794,-0.695019,0.6436030774411825,486.1058914557312,6.864669241113045,-0.5446822597061443,-0.6571553157503239,0.11247305604417976,-1.6724118923128177,0.0,0,0.0,0.37345682748972037
1003907,20.63333962264151,0.20470346186122695,0.1258908080439366,-1.0918809338771271,0.040220626995645846,53,3321.0339049999966,0.04664150943396225,0.3062157191697816,0.2916270650443275,1.0500250349645586,2.73251,-0.586252,0.7390499728716201,471.5633712202444,7.042603619543857,-0.5139725191456863,-0.5351721728988132,0.021199653753127008,-1.3955511635098705,0.0,0,0.005985232393783722,0.40031350542185784
1004203,18.965838709677417,0.11472677128703633,0.5217423611732518,-1.108603503691561,0.013076651507139053,62,3321.033817000003,0.016548387096774194,0.1442830513300121,0.1578459897004345,0.9140748624899336,2.82771,-0.86378,0.7045241801823355,311.3927635771437,10.665096320317213,-0.8407846817004027,-0.8017664474942626,-0.039018234206139854,-1.8835034500596401,0.0,0,0.06581591995349331,0.3578231532215656
1004332,18.100208955223884,0.08043158533688122,0.3375974562750604,-1.4027815945770974,0.006381378109452777,67,3336.9561380000014,0.012029850746268658,0.0718615513943813,0.1200324318637098,0.5986844578469938,2.81696,-0.981587,0.7034310536609774,418.2803880540232,7.977797270210564,-1.1435034111955749,-0.9207013949819781,-0.2228020162135966,-2.195085521796056,0.0,0,0.01992649794244988,0.39208119801174446
100512,20.00966666666666,0.08564829029017247,-0.9593561061066755,0.6440578713746907,0.006284611809923155,54,3321.033951999998,0.03168518518518518,0.0455004403971644,0.1061882451436786,0.4284884860428737,2.90296,-1.04315,0.7246824363355987,426.6808964781216,7.783413739429711,-1.3419843998015089,-0.9739235562468918,-0.3680608435546173,-2.2017215428014,0.002,0,0.03386323341805905,0.3780204455909153
